dif_1,dif_2
0,-0.0305936117935774
0,0.271397206776101
0,0.0418300012931605
0,-0.156202857882223
0,-0.400242234579263
0,-4.01154803819637e-18
0,-0.514478184403577
0,-0.198040747446078
0,-0.129861101771815
0,2.60208521396521e-18
0,-0.0859136945565791
0,-0.311730259925102
0,0.406988594335963
0,-0.128043191516858
0,0.00296888658995495
0,-0.0112968058968009
0,-2.94902990916057e-17
0,-0.00786732186731889
0,-0.45715582568209
0,-0.5476896417948
0,-1.0181439286176
0,1.16647598603397
0,0.320917780938403
0,5.52943107967607e-18
0,-0.0336955773955915
0,0.39845759731044
0,0.412616267943709
0,-0.226599663779057
0,-0.354302870813991
0,-0.379284120006102
0,-0.347986693392166
0,1.27402193197937
0,-0.40445944652787
0,2.70382388464992
0,-1.97890036208387
0,1.06814460106102
0,-0.250045351092746
0,-0.144209168498638
0,-0.458894814431757
-0.0522585172109442,-0.543875882580522
0,-0.944351584120304
0,0.309791594465179
0,1.81531568601792
0,-0.265662433725651
0,0.757743863958289
0,-0.32963593689449
0,-0.360279257726618
0,-0.0866703349282467
0,0.0529224621751482
0,-0.0701714599767059
0,-0.215050122850341
0,-0.569630531488427
0,0.153297620587163
0,0.266548247769544
0,-0.292144420018009
0,1.35536802017311
0,-0.330621776800527
0,0.613517392989857
0,0.367378158541156
0,0.733723651881445
0,0.535811134100756
0,-0.208195021337146
0,-2.50996234320439
0,-0.996319875856766
0,-0.0453653950602151
0,0.259354881676184
0,1.39688436570541
0,-0.8236604293298
0,0.229140631062026
0,2.79660034915297
0,-1.04592885038142
0,5.11695701538839
0,3.05419539635363
0,2.29587253329965
0,-0.00967773179875206
0,-0.1524970386649
0,1.82695997672287
0,3.2052800982792
0,0.664881779387958
0,0.36750112504798
0,-0.667128708134929
0,-1.32692702702768
0,0.236153523858607
0,-0.758118492176509
0,-0.345966080434526
0,-0.10745601965596
0,-0.199332846243417
0,1.4340817405932
0,-1.0916703866549
0,1.55583331177968
0,-0.062155786887571
0,0.228430531488423
0,0.015839622397321
0,0.107957752489446
0,2.37100646579401
0,2.74596090779792
0,0.115281275055454
0,2.72246767102041
0,-0.123861075908697
0,-0.193492331566062
0,-0.278870515970509
0,-0.119268938316043
0,-0.267930686667641
0,-0.620596482607365
0,0.0963000775895373
0,1.3210778740463
0,-0.0911899780166077
0,-0.402647989137382
0,-0.507335561876991
0,-0.548335484288603
0,-0.397058334411081
0,-0.803948402948231
0,-1.01289313332473
0,0.304840333634346
0,0.365046295098865
0,-0.0982093236771065
0,0.271462963921708
0,-0.449241872494441
0,0.395831527220643
0,-0.961093236777987
0,0.134020302599535
0,0.0197000129314024
0,0.541002689772051
