dif_1,dif_2
0,0.0318769227318431
0,0.616475151007744
0,-0.405699535015843
0,0.676113502481586
0,-0.33333088481551
0,-7.58941520739853e-18
0,-1.22767418440954
0,-0.145316077088765
0,0.0159235250583336
0,0.000635625859697359
0,-1.57329206611537
0,0.0272083143950838
0,-0.775331803570349
0,-0.143301572872338
0,0.00680874648648086
0,-0.0101814357694061
0,0.00232572214580361
0,-0.0221484181567975
0,1.4482335438966
0,0.968505259853595
0,-1.32910103387939
0,1.04876188998865
0,0.0220923905563962
0,-2.27682456221956e-18
0,0.139942217869801
0,-0.55483675468034
0,2.03037002496849
0,-0.0261464064648772
0,1.70485198702156
0,-1.81205139794038
0,2.67617994961405
0,-4.60545999865505
0,1.30441405418336
0,1.3681100180907
0,2.27331138912138
0,1.09759654476401
0,0.872401643890912
0,0.356321404222239
0,-0.449035568297357
0,0.548997350637004
0,0.109583070689397
0,2.66036380972619
0,0.938383774892567
0,0.263569919562415
0,0.472610183301748
0,-0.824242473537195
-0.00681871508379885,-0.436650221278627
0,-0.0948208532681427
0,-0.0788449427367227
-0.090513407821229,-0.449087695861691
0,-0.349692176753616
0,-0.428440062645725
0,-0.626484926140901
0,0.703909606184216
0,-0.833121354884607
0,1.16172101623735
0,0.182939220890159
0,-3.32986991956325
0,-2.0608003737823
-0.0992400837988827,1.54966032309698
0,0.296698030171763
0,-0.906303285539122
0,0.391965131421438
0,4.01563205475175
0,-1.89823157182554
-0.0561356145251397,-2.05939534866262
0,-1.54798525805874
0,2.93552056695057
0,-0.785009458914914
0,2.84624708898988
0,-1.3289300998747
0,3.68809887416969
0,1.48504762275081
0,-1.74158181179269
0,0.894165922343819
0,1.9750228903781
0,-1.15959995963177
0,2.15147495963256
0,-0.710406956074112
0,0.52960991417942
-0.168827094972067,-0.542939180521654
0,-1.5079992928052
0,0.0593029431554085
0,-0.622149119370705
0,1.87688160397091
0,0.536164558040455
0,1.53589167364405
0,2.3460879104124
0,3.58554631526306
0,1.35995232940577
-0.131419902234637,-1.27765016595911
0,4.49120380808564
0,3.56967592772634
0,3.30241504545172
0,-3.51357704757578
0,0.732769696040725
0,-0.873460844895891
0,-1.40216640900639
-0.0108103351955307,1.49034018300331
0,0.729057382931608
0,0.187509170354636
-0.0566631284916201,0.175648674571231
0,-0.135072682554759
0,-1.46794981460329
0,-1.11499752407154
0,1.08080470740387
0,-3.79119865588341
0,-0.0451018404999542
0,0.466004815802409
0,0.0630070906342265
0,-0.233485344028493
0,0.601602733837564
0,-0.556639780066821
0,1.11148446564049
0,0.106688571257745
0,-1.32324769750507
0,0.871988160096915
0,1.21913953860345
0,0.759747688535587
0,0.823686971473232
0,0.637377576102176
0,1.44402615049905
0,0.43600775521735
0,-1.70231754156673
0,1.06077881406675
0,-0.621166874738514
0,0.153172236259973
0,4.12833693708487
0,0.388564055678108
0,-0.563932492823925
0,1.55661141453794
0,-1.81897870118533
0,-0.558152303988177
0,3.07650968168767
0,3.34046408259077
-0.0551543994413408,-1.18912199404983
0,0.955576933198249
0,-0.171379887566527
0,-0.309712922373073
0,1.47365810134021
-0.075261033519553,1.49746240356449
0,0.958073912295889
0,0.484403790891794
0,0.403235611656276
0,0.398006566592197
0,0.368526104151664
-0.0455085195530726,0.538258562586153
0,0.232393995574552
0,6.16385528377488
0,1.51689190239848
0,1.93554612014827
0,0.625784417798372
0,0.394936756174862
0,-2.14806172851537
-0.179605062849162,0.868793277166392
-0.204222381284916,0.583101261138925
0,-2.20530569792347
0,1.03414193678544
0,0.852630001943534
0,0.392408371210248
-0.0823433659217876,-0.0245440740683972
0,0.20543435350832
0,-0.393620495185941
0,-0.41788133260593
0,-2.87377645625204
0,-2.61824126397934
0,-3.79512634262192
0,-8.0141131473895
0,0.167274982058665
0,0.348651767238653
0,-0.0197502138030022
0,-1.05160508641817
0,-1.95888558175349
0,4.36703043029827
0,1.04863393038773
0,1.7229951595299
0,0.255121676335017
0,-2.79929021365485
0,-0.236269710244521
-0.0744894553072625,-0.504257114556742
0,2.8871905066968
0,0.479916435171198
0,1.37814561778638
0,0.25768085341709
0,0.814056930654885
-0.175909776536313,-0.301059231656323
0,1.3867426342625
0,0.239097956162421
0,0.910599775729839
0,3.53091979098297
0,0.937343268943277
-0.0926465083798882,-2.49987007505608
-0.0662322974860335,-0.400634693648617
0,0.657390903653597
0,0.919897816369046
0,-0.0863663409778184
0,0.939153864900445
0,1.25908504350718
0,-0.341647578643606
0,-0.614192978141001
0,3.39834559461281
0,0.681015707793122
0,-0.555732533191728
0,5.68419511093856
0,-0.21655077970804
0,-0.314320970635763
0,1.53179970770247
0,-0.0158961164105452
0,-1.71744486648503
0,-1.07327487515687
0,0.889512115005178
0,4.41348030620079
0,0.193094616051735
-0.0745641061452514,2.11429236738394
0,0.65002790054379
0,-0.352627385473331
0,3.1535456155441
0,-4.08400897150168
0,3.60105497951615
0,3.67080639315898
0,3.33804697086989
0,6.56068841651259
0,-0.187492311315335
0,2.49871164553605
-0.00688617318435752,3.01514757938989
-0.00505418994413406,1.19815719828267
0,1.81866987620383
0,-1.49714256698002
0,0.928483429520055
0,0.817569983851665
0,0.561732518988455
0,-2.59981255532139
-0.0322763268156425,0.693265165062641
0,4.15261018629263
0,0.482615218139254
0,-8.86693941077138
0,-0.0687403213025485
0,-0.529504620686295
0,-1.1330092675376
0,0.0188086582740284
0,-0.12654559685352
0,0.924705363016187
-0.0960627094972067,0.40136585132457
0,0.971815807966246
0,-0.860594792476964
0,-0.927056320643595
-0.00495118715083796,-0.585451514562331
0,0.376543625531012
0,0.556843893157914
0,-1.47450786361459
-0.123613617318436,0.91535197057556
-0.0730904329608939,-0.060102368279329
0,-0.56371085610922
0,0.243088720022529
0,-0.0629116634770445
0,0.015907413581738
0,-0.220427559655468
0,-0.703920652172909
0,-0.520319465791923
0,-0.0816215664433617
0,-1.08611282369476
0,-0.101643671132076
0,1.77451089572938
0,4.48566259793094
0,-1.13081208585032
0,-1.7406414860017
0,0.838744578672835
0,0.0108477229232611
0,-0.078432282758213
0,-0.00498406494892206
0,1.40992847841178
0,-0.938809932869104
0,-0.432150282579437
